status,method,path,family,laravelRouteName,laravelHandler,laravelView,auth,tenantScoped,gates,apiNeeds,webUkView,laravelRouteFile,laravelControllerFile,webUkFile,laravelMiddleware
matched,GET,/federation/connections,federation,federation.connections.index,federationConnections,federation-connections,auth-optional,yes,feature:federation,service:FederatedConnectionService,federation/connections,C:\platforms\htdocs\staging\routes\govuk-alpha.php,C:\platforms\htdocs\staging\app\Http\Controllers\GovukAlpha\AlphaController.php,C:\Users\jaspe\.config\superpowers\worktrees\asp.net-backend\codex-web-uk-laravel-parity\apps\web-uk\src\routes\federation.js,
matched,GET,/federation/events,federation,federation.events.index,federationEvents,federation-events,auth-required,yes,feature:federation,,federation/events,C:\platforms\htdocs\staging\routes\govuk-alpha.php,C:\platforms\htdocs\staging\app\Http\Controllers\GovukAlpha\AlphaController.php,C:\Users\jaspe\.config\superpowers\worktrees\asp.net-backend\codex-web-uk-laravel-parity\apps\web-uk\src\routes\federation.js,
matched,GET,/federation/groups,federation,federation.groups.index,federationGroups,federation-groups,auth-required,yes,feature:federation,,federation/groups,C:\platforms\htdocs\staging\routes\govuk-alpha.php,C:\platforms\htdocs\staging\app\Http\Controllers\GovukAlpha\AlphaController.php,C:\Users\jaspe\.config\superpowers\worktrees\asp.net-backend\codex-web-uk-laravel-parity\apps\web-uk\src\routes\federation.js,
matched,GET,/federation/listings,federation,federation.listings.index,federationListings,federation-listings,auth-required,yes,feature:federation,,federation/listings,C:\platforms\htdocs\staging\routes\govuk-alpha.php,C:\platforms\htdocs\staging\app\Http\Controllers\GovukAlpha\AlphaController.php,C:\Users\jaspe\.config\superpowers\worktrees\asp.net-backend\codex-web-uk-laravel-parity\apps\web-uk\src\routes\federation.js,
matched,GET,/federation/listings/{param}/{param},federation,federation.listings.show,federationListingShow,federation-listing-show,auth-required,yes,feature:federation,,federation/listing-show,C:\platforms\htdocs\staging\routes\govuk-alpha.php,C:\platforms\htdocs\staging\app\Http\Controllers\GovukAlpha\AlphaController.php,C:\Users\jaspe\.config\superpowers\worktrees\asp.net-backend\codex-web-uk-laravel-parity\apps\web-uk\src\routes\federation.js,
matched,GET,/federation/members,federation,federation.members.index,federationMembers,federation-members,auth-optional,yes,feature:federation,,federation/members,C:\platforms\htdocs\staging\routes\govuk-alpha.php,C:\platforms\htdocs\staging\app\Http\Controllers\GovukAlpha\AlphaController.php,C:\Users\jaspe\.config\superpowers\worktrees\asp.net-backend\codex-web-uk-laravel-parity\apps\web-uk\src\routes\federation.js,
matched,GET,/federation/members/{param},federation,federation.members.show,federationMember,federation-member,auth-optional,yes,feature:federation,service:FederatedConnectionService,federation/member,C:\platforms\htdocs\staging\routes\govuk-alpha.php,C:\platforms\htdocs\staging\app\Http\Controllers\GovukAlpha\AlphaController.php,C:\Users\jaspe\.config\superpowers\worktrees\asp.net-backend\codex-web-uk-laravel-parity\apps\web-uk\src\routes\federation.js,
matched,GET,/federation/members/{param}/transfer,federation,federation.transfer,federationTransfer,federation-transfer,auth-optional,yes,feature:federation,,federation/transfer,C:\platforms\htdocs\staging\routes\govuk-alpha.php,C:\platforms\htdocs\staging\app\Http\Controllers\GovukAlpha\AlphaController.php,C:\Users\jaspe\.config\superpowers\worktrees\asp.net-backend\codex-web-uk-laravel-parity\apps\web-uk\src\routes\federation.js,
matched,GET,/federation/messages,federation,federation.messages.index,federationMessages,federation-messages,auth-optional,yes,feature:federation,,federation/messages,C:\platforms\htdocs\staging\routes\govuk-alpha.php,C:\platforms\htdocs\staging\app\Http\Controllers\GovukAlpha\AlphaController.php,C:\Users\jaspe\.config\superpowers\worktrees\asp.net-backend\codex-web-uk-laravel-parity\apps\web-uk\src\routes\federation.js,
matched,GET,/federation/messages/conversation/{param},federation,federation.messages.conversation,federationConversation,federation-conversation,auth-optional,yes,feature:federation; feature:message_translation,,federation/conversation,C:\platforms\htdocs\staging\routes\govuk-alpha.php,C:\platforms\htdocs\staging\app\Http\Controllers\GovukAlpha\AlphaController.php,C:\Users\jaspe\.config\superpowers\worktrees\asp.net-backend\codex-web-uk-laravel-parity\apps\web-uk\src\routes\federation.js,
matched,GET,/federation/onboarding,federation,federation.onboarding,federationOnboarding,federation-onboarding,auth-optional,yes,feature:federation,,federation/onboarding,C:\platforms\htdocs\staging\routes\govuk-alpha-parity\federation.php,C:\platforms\htdocs\staging\app\Http\Controllers\GovukAlpha\Concerns\FederationParity.php,C:\Users\jaspe\.config\superpowers\worktrees\asp.net-backend\codex-web-uk-laravel-parity\apps\web-uk\src\routes\federation.js,
matched,GET,/federation/opt-in,federation,federation.opt-in,federationOptIn,federation-opt-in,auth-optional,yes,feature:federation,,federation/opt-in,C:\platforms\htdocs\staging\routes\govuk-alpha.php,C:\platforms\htdocs\staging\app\Http\Controllers\GovukAlpha\AlphaController.php,C:\Users\jaspe\.config\superpowers\worktrees\asp.net-backend\codex-web-uk-laravel-parity\apps\web-uk\src\routes\federation.js,
matched,GET,/federation/opt-out,federation,federation.opt-out,federationOptOut,federation-opt-out,auth-required,yes,feature:federation,,federation/opt-out,C:\platforms\htdocs\staging\routes\govuk-alpha.php,C:\platforms\htdocs\staging\app\Http\Controllers\GovukAlpha\AlphaController.php,C:\Users\jaspe\.config\superpowers\worktrees\asp.net-backend\codex-web-uk-laravel-parity\apps\web-uk\src\routes\federation.js,
matched,GET,/federation/partners,federation,federation.partners.index,federationPartners,federation-partners,auth-required,yes,feature:federation,,federation/partners,C:\platforms\htdocs\staging\routes\govuk-alpha.php,C:\platforms\htdocs\staging\app\Http\Controllers\GovukAlpha\AlphaController.php,C:\Users\jaspe\.config\superpowers\worktrees\asp.net-backend\codex-web-uk-laravel-parity\apps\web-uk\src\routes\federation.js,
matched,GET,/federation/partners/{param},federation,federation.partners.show,federationPartner,federation-partner,auth-required,yes,feature:federation,,federation/partner,C:\platforms\htdocs\staging\routes\govuk-alpha.php,C:\platforms\htdocs\staging\app\Http\Controllers\GovukAlpha\AlphaController.php,C:\Users\jaspe\.config\superpowers\worktrees\asp.net-backend\codex-web-uk-laravel-parity\apps\web-uk\src\routes\federation.js,
matched,GET,/federation/settings,federation,federation.settings,federationSettings,federation-settings,auth-optional,yes,feature:federation,,federation/settings,C:\platforms\htdocs\staging\routes\govuk-alpha.php,C:\platforms\htdocs\staging\app\Http\Controllers\GovukAlpha\AlphaController.php,C:\Users\jaspe\.config\superpowers\worktrees\asp.net-backend\codex-web-uk-laravel-parity\apps\web-uk\src\routes\federation.js,
matched,POST,/federation/connections,federation,federation.connections.store,storeFederationConnection,,auth-optional,yes,feature:federation,service:FederatedConnectionService,,C:\platforms\htdocs\staging\routes\govuk-alpha.php,C:\platforms\htdocs\staging\app\Http\Controllers\GovukAlpha\AlphaController.php,C:\Users\jaspe\.config\superpowers\worktrees\asp.net-backend\codex-web-uk-laravel-parity\apps\web-uk\src\routes\federation-actions.js,"'throttle:15,1'"
matched,POST,/federation/connections/{param}/accept,federation,federation.connections.accept,acceptFederationConnection,,public-or-unknown,unknown,,,,C:\platforms\htdocs\staging\routes\govuk-alpha.php,C:\platforms\htdocs\staging\app\Http\Controllers\GovukAlpha\AlphaController.php,C:\Users\jaspe\.config\superpowers\worktrees\asp.net-backend\codex-web-uk-laravel-parity\apps\web-uk\src\routes\federation-actions.js,"'throttle:20,1'"
matched,POST,/federation/connections/{param}/reject,federation,federation.connections.reject,rejectFederationConnection,,public-or-unknown,unknown,,,,C:\platforms\htdocs\staging\routes\govuk-alpha.php,C:\platforms\htdocs\staging\app\Http\Controllers\GovukAlpha\AlphaController.php,C:\Users\jaspe\.config\superpowers\worktrees\asp.net-backend\codex-web-uk-laravel-parity\apps\web-uk\src\routes\federation-actions.js,"'throttle:20,1'"
matched,POST,/federation/connections/{param}/remove,federation,federation.connections.remove,removeFederationConnection,,public-or-unknown,unknown,,,,C:\platforms\htdocs\staging\routes\govuk-alpha.php,C:\platforms\htdocs\staging\app\Http\Controllers\GovukAlpha\AlphaController.php,C:\Users\jaspe\.config\superpowers\worktrees\asp.net-backend\codex-web-uk-laravel-parity\apps\web-uk\src\routes\federation-actions.js,"'throttle:20,1'"
matched,POST,/federation/members/{param}/transfer,federation,federation.transfer.store,storeFederationTransfer,,auth-optional,yes,feature:federation,,,C:\platforms\htdocs\staging\routes\govuk-alpha.php,C:\platforms\htdocs\staging\app\Http\Controllers\GovukAlpha\AlphaController.php,C:\Users\jaspe\.config\superpowers\worktrees\asp.net-backend\codex-web-uk-laravel-parity\apps\web-uk\src\routes\federation-actions.js,"'throttle:10,1'"
matched,POST,/federation/messages,federation,federation.messages.store,storeFederationMessage,,auth-optional,yes,feature:federation,,,C:\platforms\htdocs\staging\routes\govuk-alpha.php,C:\platforms\htdocs\staging\app\Http\Controllers\GovukAlpha\AlphaController.php,C:\Users\jaspe\.config\superpowers\worktrees\asp.net-backend\codex-web-uk-laravel-parity\apps\web-uk\src\routes\federation-actions.js,"'throttle:15,1'"
matched,POST,/federation/messages/translate/{param},federation,federation.messages.translate,translateFederationMessage,,auth-optional,yes,feature:federation; feature:message_translation,,,C:\platforms\htdocs\staging\routes\govuk-alpha.php,C:\platforms\htdocs\staging\app\Http\Controllers\GovukAlpha\AlphaController.php,C:\Users\jaspe\.config\superpowers\worktrees\asp.net-backend\codex-web-uk-laravel-parity\apps\web-uk\src\routes\federation-actions.js,"'throttle:20,1'"
matched,POST,/federation/onboarding,federation,federation.onboarding.store,federationOnboardingStore,,auth-optional,yes,feature:federation,,,C:\platforms\htdocs\staging\routes\govuk-alpha-parity\federation.php,C:\platforms\htdocs\staging\app\Http\Controllers\GovukAlpha\Concerns\FederationParity.php,C:\Users\jaspe\.config\superpowers\worktrees\asp.net-backend\codex-web-uk-laravel-parity\apps\web-uk\src\routes\federation-actions.js,"'throttle:20,1'"
matched,POST,/federation/opt-in,federation,federation.opt-in.store,storeFederationOptIn,,auth-optional,yes,feature:federation,service:FederationFeatureService,,C:\platforms\htdocs\staging\routes\govuk-alpha.php,C:\platforms\htdocs\staging\app\Http\Controllers\GovukAlpha\AlphaController.php,C:\Users\jaspe\.config\superpowers\worktrees\asp.net-backend\codex-web-uk-laravel-parity\apps\web-uk\src\routes\federation-actions.js,"'throttle:10,1'"
matched,POST,/federation/opt-out,federation,federation.opt-out.store,storeFederationOptOut,,auth-optional,yes,feature:federation,,,C:\platforms\htdocs\staging\routes\govuk-alpha.php,C:\platforms\htdocs\staging\app\Http\Controllers\GovukAlpha\AlphaController.php,C:\Users\jaspe\.config\superpowers\worktrees\asp.net-backend\codex-web-uk-laravel-parity\apps\web-uk\src\routes\federation-actions.js,"'throttle:10,1'"
matched,POST,/federation/settings,federation,federation.settings.update,updateFederationSettings,,auth-optional,yes,feature:federation,,,C:\platforms\htdocs\staging\routes\govuk-alpha.php,C:\platforms\htdocs\staging\app\Http\Controllers\GovukAlpha\AlphaController.php,C:\Users\jaspe\.config\superpowers\worktrees\asp.net-backend\codex-web-uk-laravel-parity\apps\web-uk\src\routes\federation-actions.js,"'throttle:20,1'"
matched,GET,/feed,feed,feed,feed,feed,auth-optional,yes,module:feed,service:feedService::getFeed,feed/index,C:\platforms\htdocs\staging\routes\govuk-alpha.php,C:\platforms\htdocs\staging\app\Http\Controllers\GovukAlpha\AlphaController.php,C:\Users\jaspe\.config\superpowers\worktrees\asp.net-backend\codex-web-uk-laravel-parity\apps\web-uk\src\routes\feed.js,
matched,GET,/feed/hashtag/{param},feed,feed.hashtag,feedHashtag,feed-hashtag,auth-optional,yes,module:feed,service:feedService::getItem,feed/hashtag,C:\platforms\htdocs\staging\routes\govuk-alpha-parity\feed.php,C:\platforms\htdocs\staging\app\Http\Controllers\GovukAlpha\Concerns\FeedParity.php,C:\Users\jaspe\.config\superpowers\worktrees\asp.net-backend\codex-web-uk-laravel-parity\apps\web-uk\src\routes\feed.js,
matched,GET,/feed/hashtags,feed,feed.hashtags,feedHashtagsDiscovery,feed-hashtags,public-or-unknown,yes,module:feed,,feed/hashtags,C:\platforms\htdocs\staging\routes\govuk-alpha-parity\feed.php,C:\platforms\htdocs\staging\app\Http\Controllers\GovukAlpha\Concerns\FeedParity.php,C:\Users\jaspe\.config\superpowers\worktrees\asp.net-backend\codex-web-uk-laravel-parity\apps\web-uk\src\routes\feed.js,
matched,GET,/feed/item/{param}/{param},feed,feed.item,feedItemDetail,feed-item,auth-optional,yes,module:feed,service:feedService::getFeed,feed/item,C:\platforms\htdocs\staging\routes\govuk-alpha-parity\feed.php,C:\platforms\htdocs\staging\app\Http\Controllers\GovukAlpha\Concerns\FeedParity.php,C:\Users\jaspe\.config\superpowers\worktrees\asp.net-backend\codex-web-uk-laravel-parity\apps\web-uk\src\routes\feed.js,
matched,GET,/feed/posts/{param},feed,feed.posts.show,feedPost,feed-post,auth-optional,yes,module:feed,service:feedService::getFeed,feed/post,C:\platforms\htdocs\staging\routes\govuk-alpha.php,C:\platforms\htdocs\staging\app\Http\Controllers\GovukAlpha\AlphaController.php,C:\Users\jaspe\.config\superpowers\worktrees\asp.net-backend\codex-web-uk-laravel-parity\apps\web-uk\src\routes\feed.js,
matched,POST,/feed/comments/{param}/delete,feed,feed.comments.delete,deleteFeedComment,,auth-optional,yes,module:feed,,,C:\platforms\htdocs\staging\routes\govuk-alpha.php,C:\platforms\htdocs\staging\app\Http\Controllers\GovukAlpha\AlphaController.php,C:\Users\jaspe\.config\superpowers\worktrees\asp.net-backend\codex-web-uk-laravel-parity\apps\web-uk\src\routes\feed-actions.js,"'throttle:30,1'"
matched,POST,/feed/comments/{param}/react,feed,feed.comments.react,storeFeedCommentReaction,,public-or-unknown,unknown,,,,C:\platforms\htdocs\staging\routes\govuk-alpha.php,C:\platforms\htdocs\staging\app\Http\Controllers\GovukAlpha\AlphaController.php,C:\Users\jaspe\.config\superpowers\worktrees\asp.net-backend\codex-web-uk-laravel-parity\apps\web-uk\src\routes\feed-actions.js,"'throttle:60,1'"
matched,POST,/feed/comments/{param}/update,feed,feed.comments.update,updateFeedComment,,auth-optional,yes,module:feed,,,C:\platforms\htdocs\staging\routes\govuk-alpha.php,C:\platforms\htdocs\staging\app\Http\Controllers\GovukAlpha\AlphaController.php,C:\Users\jaspe\.config\superpowers\worktrees\asp.net-backend\codex-web-uk-laravel-parity\apps\web-uk\src\routes\feed-actions.js,"'throttle:30,1'"
matched,POST,/feed/items/{param}/{param}/comments,feed,feed.items.comments.store,storeFeedComment,,auth-optional,yes,module:feed,,,C:\platforms\htdocs\staging\routes\govuk-alpha.php,C:\platforms\htdocs\staging\app\Http\Controllers\GovukAlpha\AlphaController.php,C:\Users\jaspe\.config\superpowers\worktrees\asp.net-backend\codex-web-uk-laravel-parity\apps\web-uk\src\routes\feed-actions.js,"'throttle:30,1'"
matched,POST,/feed/items/{param}/{param}/like,feed,feed.items.like,storeFeedLike,,auth-optional,yes,module:feed,,,C:\platforms\htdocs\staging\routes\govuk-alpha.php,C:\platforms\htdocs\staging\app\Http\Controllers\GovukAlpha\AlphaController.php,C:\Users\jaspe\.config\superpowers\worktrees\asp.net-backend\codex-web-uk-laravel-parity\apps\web-uk\src\routes\feed-actions.js,"'throttle:60,1'"
matched,POST,/feed/items/{param}/{param}/not-interested,feed,feed.items.not-interested,feedItemNotInterested,,auth-optional,yes,module:feed,,,C:\platforms\htdocs\staging\routes\govuk-alpha-parity\feed.php,C:\platforms\htdocs\staging\app\Http\Controllers\GovukAlpha\Concerns\FeedParity.php,C:\Users\jaspe\.config\superpowers\worktrees\asp.net-backend\codex-web-uk-laravel-parity\apps\web-uk\src\routes\feed-actions.js,"'throttle:30,1'"
matched,POST,/feed/items/{param}/{param}/react,feed,feed.items.react,feedItemReaction,,auth-optional,yes,module:feed,service:ReactionService,,C:\platforms\htdocs\staging\routes\govuk-alpha-parity\feed.php,C:\platforms\htdocs\staging\app\Http\Controllers\GovukAlpha\Concerns\FeedParity.php,C:\Users\jaspe\.config\superpowers\worktrees\asp.net-backend\codex-web-uk-laravel-parity\apps\web-uk\src\routes\feed-actions.js,"'throttle:60,1'"
matched,POST,/feed/polls/{param}/vote,feed,feed.polls.vote,storeFeedPollVote,,auth-optional,yes,module:feed,,,C:\platforms\htdocs\staging\routes\govuk-alpha.php,C:\platforms\htdocs\staging\app\Http\Controllers\GovukAlpha\AlphaController.php,C:\Users\jaspe\.config\superpowers\worktrees\asp.net-backend\codex-web-uk-laravel-parity\apps\web-uk\src\routes\feed-actions.js,"'throttle:30,1'"
matched,POST,/feed/posts,feed,feed.posts.store,storeFeedPost,,auth-optional,yes,module:feed,service:feedService::createPost,,C:\platforms\htdocs\staging\routes\govuk-alpha.php,C:\platforms\htdocs\staging\app\Http\Controllers\GovukAlpha\AlphaController.php,C:\Users\jaspe\.config\superpowers\worktrees\asp.net-backend\codex-web-uk-laravel-parity\apps\web-uk\src\routes\feed-actions.js,"'throttle:20,1'"
matched,POST,/feed/posts/{param}/delete,feed,feed.posts.delete,deleteFeedPost,,auth-optional,yes,module:feed,service:feedService::deletePost,,C:\platforms\htdocs\staging\routes\govuk-alpha.php,C:\platforms\htdocs\staging\app\Http\Controllers\GovukAlpha\AlphaController.php,C:\Users\jaspe\.config\superpowers\worktrees\asp.net-backend\codex-web-uk-laravel-parity\apps\web-uk\src\routes\feed-actions.js,"'throttle:20,1'"
matched,POST,/feed/posts/{param}/hide,feed,feed.hide,hideFeedItem,,auth-optional,yes,module:feed,,,C:\platforms\htdocs\staging\routes\govuk-alpha.php,C:\platforms\htdocs\staging\app\Http\Controllers\GovukAlpha\AlphaController.php,C:\Users\jaspe\.config\superpowers\worktrees\asp.net-backend\codex-web-uk-laravel-parity\apps\web-uk\src\routes\feed-actions.js,"'throttle:30,1'"
matched,POST,/feed/posts/{param}/react,feed,feed.posts.react,storeFeedPostReaction,,public-or-unknown,unknown,,,,C:\platforms\htdocs\staging\routes\govuk-alpha.php,C:\platforms\htdocs\staging\app\Http\Controllers\GovukAlpha\AlphaController.php,C:\Users\jaspe\.config\superpowers\worktrees\asp.net-backend\codex-web-uk-laravel-parity\apps\web-uk\src\routes\feed-actions.js,"'throttle:60,1'"
matched,POST,/feed/posts/{param}/report,feed,feed.report,reportFeedItem,,auth-optional,yes,module:feed,,,C:\platforms\htdocs\staging\routes\govuk-alpha.php,C:\platforms\htdocs\staging\app\Http\Controllers\GovukAlpha\AlphaController.php,C:\Users\jaspe\.config\superpowers\worktrees\asp.net-backend\codex-web-uk-laravel-parity\apps\web-uk\src\routes\feed-actions.js,"'throttle:15,1'"
matched,POST,/feed/posts/{param}/save,feed,feed.posts.save,storeFeedPostSave,,auth-optional,yes,module:feed,service:BookmarkService,,C:\platforms\htdocs\staging\routes\govuk-alpha.php,C:\platforms\htdocs\staging\app\Http\Controllers\GovukAlpha\AlphaController.php,C:\Users\jaspe\.config\superpowers\worktrees\asp.net-backend\codex-web-uk-laravel-parity\apps\web-uk\src\routes\feed-actions.js,"'throttle:30,1'"
matched,POST,/feed/posts/{param}/share,feed,feed.posts.share,storeFeedPostShare,,auth-optional,yes,module:feed,service:ShareService,,C:\platforms\htdocs\staging\routes\govuk-alpha.php,C:\platforms\htdocs\staging\app\Http\Controllers\GovukAlpha\AlphaController.php,C:\Users\jaspe\.config\superpowers\worktrees\asp.net-backend\codex-web-uk-laravel-parity\apps\web-uk\src\routes\feed-actions.js,"'throttle:20,1'"
matched,POST,/feed/posts/{param}/update,feed,feed.posts.update,updateFeedPost,,auth-optional,yes,module:feed,service:feedService::updatePost,,C:\platforms\htdocs\staging\routes\govuk-alpha.php,C:\platforms\htdocs\staging\app\Http\Controllers\GovukAlpha\AlphaController.php,C:\Users\jaspe\.config\superpowers\worktrees\asp.net-backend\codex-web-uk-laravel-parity\apps\web-uk\src\routes\feed-actions.js,"'throttle:20,1'"
matched,POST,/feed/users/{param}/mute,feed,feed.mute,muteFeedUser,,auth-optional,yes,module:feed,,,C:\platforms\htdocs\staging\routes\govuk-alpha.php,C:\platforms\htdocs\staging\app\Http\Controllers\GovukAlpha\AlphaController.php,C:\Users\jaspe\.config\superpowers\worktrees\asp.net-backend\codex-web-uk-laravel-parity\apps\web-uk\src\routes\feed-actions.js,"'throttle:30,1'"
matched,GET,/goals,goals,goals.index,goals,goals,auth-optional,yes,feature:goals,service:GoalService,goals/index,C:\platforms\htdocs\staging\routes\govuk-alpha.php,C:\platforms\htdocs\staging\app\Http\Controllers\GovukAlpha\AlphaController.php,C:\Users\jaspe\.config\superpowers\worktrees\asp.net-backend\codex-web-uk-laravel-parity\apps\web-uk\src\routes\goals.js,
matched,GET,/goals/{param},goals,goals.show,goal,goal-detail,auth-optional,yes,feature:goals,service:GoalProgressService; service:GoalService,goals/detail,C:\platforms\htdocs\staging\routes\govuk-alpha.php,C:\platforms\htdocs\staging\app\Http\Controllers\GovukAlpha\AlphaController.php,C:\Users\jaspe\.config\superpowers\worktrees\asp.net-backend\codex-web-uk-laravel-parity\apps\web-uk\src\routes\goals.js,
matched,GET,/goals/{param}/buddy-actions,goals,goals.buddy-actions,goalsBuddyActions,goals-buddy-actions,auth-optional,unknown,,,goals/buddy-actions,C:\platforms\htdocs\staging\routes\govuk-alpha-parity\goals.php,C:\platforms\htdocs\staging\app\Http\Controllers\GovukAlpha\Concerns\GoalsParity.php,C:\Users\jaspe\.config\superpowers\worktrees\asp.net-backend\codex-web-uk-laravel-parity\apps\web-uk\src\routes\goals.js,
matched,GET,/goals/{param}/checkin,goals,goals.checkin,goalsCheckin,goals-checkin,auth-optional,unknown,,,goals/checkin,C:\platforms\htdocs\staging\routes\govuk-alpha-parity\goals.php,C:\platforms\htdocs\staging\app\Http\Controllers\GovukAlpha\Concerns\GoalsParity.php,C:\Users\jaspe\.config\superpowers\worktrees\asp.net-backend\codex-web-uk-laravel-parity\apps\web-uk\src\routes\goals.js,
matched,GET,/goals/{param}/edit,goals,goals.edit,editGoalForm,goal-edit,auth-optional,yes,feature:goals,service:GoalService,goals/edit,C:\platforms\htdocs\staging\routes\govuk-alpha.php,C:\platforms\htdocs\staging\app\Http\Controllers\GovukAlpha\AlphaController.php,C:\Users\jaspe\.config\superpowers\worktrees\asp.net-backend\codex-web-uk-laravel-parity\apps\web-uk\src\routes\goals.js,
matched,GET,/goals/{param}/history,goals,goals.history,goalsHistory,goal-history,auth-optional,unknown,,,goals/history,C:\platforms\htdocs\staging\routes\govuk-alpha-parity\goals.php,C:\platforms\htdocs\staging\app\Http\Controllers\GovukAlpha\Concerns\GoalsParity.php,C:\Users\jaspe\.config\superpowers\worktrees\asp.net-backend\codex-web-uk-laravel-parity\apps\web-uk\src\routes\goals.js,
matched,GET,/goals/{param}/insights,goals,goals.insights,goalsInsights,goals-insights,auth-optional,unknown,,,goals/insights,C:\platforms\htdocs\staging\routes\govuk-alpha-parity\goals.php,C:\platforms\htdocs\staging\app\Http\Controllers\GovukAlpha\Concerns\GoalsParity.php,C:\Users\jaspe\.config\superpowers\worktrees\asp.net-backend\codex-web-uk-laravel-parity\apps\web-uk\src\routes\goals.js,
matched,GET,/goals/{param}/reminder,goals,goals.reminder,goalsReminder,goals-reminder,auth-optional,unknown,,,goals/reminder,C:\platforms\htdocs\staging\routes\govuk-alpha-parity\goals.php,C:\platforms\htdocs\staging\app\Http\Controllers\GovukAlpha\Concerns\GoalsParity.php,C:\Users\jaspe\.config\superpowers\worktrees\asp.net-backend\codex-web-uk-laravel-parity\apps\web-uk\src\routes\goals.js,
matched,GET,/goals/{param}/social,goals,goals.social,goalsSocial,goals-social,auth-optional,unknown,,,goals/social,C:\platforms\htdocs\staging\routes\govuk-alpha-parity\goals.php,C:\platforms\htdocs\staging\app\Http\Controllers\GovukAlpha\Concerns\GoalsParity.php,C:\Users\jaspe\.config\superpowers\worktrees\asp.net-backend\codex-web-uk-laravel-parity\apps\web-uk\src\routes\goals.js,
matched,GET,/goals/buddying,goals,goals.buddying,goalBuddying,goal-buddying,auth-optional,yes,feature:goals,service:GoalService,goals/buddying,C:\platforms\htdocs\staging\routes\govuk-alpha.php,C:\platforms\htdocs\staging\app\Http\Controllers\GovukAlpha\AlphaController.php,C:\Users\jaspe\.config\superpowers\worktrees\asp.net-backend\codex-web-uk-laravel-parity\apps\web-uk\src\routes\goals.js,
matched,GET,/goals/discover,goals,goals.discover,goalDiscover,goals-discover,auth-optional,yes,feature:goals,service:GoalService,goals/discover,C:\platforms\htdocs\staging\routes\govuk-alpha.php,C:\platforms\htdocs\staging\app\Http\Controllers\GovukAlpha\AlphaController.php,C:\Users\jaspe\.config\superpowers\worktrees\asp.net-backend\codex-web-uk-laravel-parity\apps\web-uk\src\routes\goals.js,
matched,GET,/goals/templates,goals,goals.templates,goalTemplates,goal-templates,auth-optional,yes,feature:goals,service:GoalTemplateService,goals/templates,C:\platforms\htdocs\staging\routes\govuk-alpha.php,C:\platforms\htdocs\staging\app\Http\Controllers\GovukAlpha\AlphaController.php,C:\Users\jaspe\.config\superpowers\worktrees\asp.net-backend\codex-web-uk-laravel-parity\apps\web-uk\src\routes\goals.js,
matched,POST,/goals,goals,goals.store,storeGoal,,public-or-unknown,unknown,feature:goals,service:GoalService,,C:\platforms\htdocs\staging\routes\govuk-alpha.php,C:\platforms\htdocs\staging\app\Http\Controllers\GovukAlpha\AlphaController.php,C:\Users\jaspe\.config\superpowers\worktrees\asp.net-backend\codex-web-uk-laravel-parity\apps\web-uk\src\routes\goals.js,"'throttle:15,1'"
matched,POST,/goals/{param}/buddy,goals,goals.buddy,becomeGoalBuddy,,auth-optional,yes,feature:goals,service:GoalService,,C:\platforms\htdocs\staging\routes\govuk-alpha.php,C:\platforms\htdocs\staging\app\Http\Controllers\GovukAlpha\AlphaController.php,C:\Users\jaspe\.config\superpowers\worktrees\asp.net-backend\codex-web-uk-laravel-parity\apps\web-uk\src\routes\goals.js,"'throttle:15,1'"
matched,POST,/goals/{param}/buddy-actions,goals,goals.buddy-actions.send,goalsStoreBuddyAction,,auth-optional,unknown,,,,C:\platforms\htdocs\staging\routes\govuk-alpha-parity\goals.php,C:\platforms\htdocs\staging\app\Http\Controllers\GovukAlpha\Concerns\GoalsParity.php,C:\Users\jaspe\.config\superpowers\worktrees\asp.net-backend\codex-web-uk-laravel-parity\apps\web-uk\src\routes\goals.js,"'throttle:20,1'"
matched,POST,/goals/{param}/buddy-nudge,goals,goals.buddy-nudge,buddyNudge,,auth-optional,yes,feature:goals,service:GoalService,,C:\platforms\htdocs\staging\routes\govuk-alpha.php,C:\platforms\htdocs\staging\app\Http\Controllers\GovukAlpha\AlphaController.php,C:\Users\jaspe\.config\superpowers\worktrees\asp.net-backend\codex-web-uk-laravel-parity\apps\web-uk\src\routes\goals.js,"'throttle:10,1'"
matched,POST,/goals/{param}/checkin,goals,goals.checkin.store,goalsStoreCheckin,,auth-optional,unknown,,,,C:\platforms\htdocs\staging\routes\govuk-alpha-parity\goals.php,C:\platforms\htdocs\staging\app\Http\Controllers\GovukAlpha\Concerns\GoalsParity.php,C:\Users\jaspe\.config\superpowers\worktrees\asp.net-backend\codex-web-uk-laravel-parity\apps\web-uk\src\routes\goals.js,"'throttle:20,1'"
matched,POST,/goals/{param}/comments,goals,goals.comments.store,goalsStoreComment,,auth-optional,unknown,,,,C:\platforms\htdocs\staging\routes\govuk-alpha-parity\goals.php,C:\platforms\htdocs\staging\app\Http\Controllers\GovukAlpha\Concerns\GoalsParity.php,C:\Users\jaspe\.config\superpowers\worktrees\asp.net-backend\codex-web-uk-laravel-parity\apps\web-uk\src\routes\goals.js,"'throttle:20,1'"
